Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   1.71 0.001992  48.58   12.2
   1.72 0.001999  48.74   12.4
   1.73 0.002005  48.90   12.6
   1.74 0.002011  49.05   12.7
   1.75 0.002018  49.21   12.9
   1.76 0.002024  49.36   13.0
   1.77 0.002031  49.52   13.0
   1.78 0.002039  49.71   13.0
   1.79 0.002045  49.87   13.1
   1.81 0.002051  50.00   13.1
   1.82 0.002057  50.16   13.0
   1.83 0.002064  50.32   13.0
   1.84 0.002071  50.49   13.0
   1.85 0.002077  50.64   13.1
   1.86 0.002084  50.82   13.1
   1.87 0.002090  50.97   13.1
   1.88 0.002098  51.15   13.2
   1.90 0.002104  51.30   13.2
   1.91 0.002110  51.46   13.2
   1.92 0.002116  51.61   13.2
   1.93 0.002124  51.79   13.3
   1.94 0.002130  51.95   13.3
   1.95 0.002136  52.09   13.2
   1.96 0.002143  52.26   13.2
   1.98 0.002150  52.43   13.2
   1.99 0.002158  52.62   13.3
   2.00 0.002165  52.79   13.4
   2.01 0.002171  52.95   13.4
   2.02 0.002179  53.13   13.6
   2.03 0.002186  53.32   13.8
   2.04 0.002193  53.48   14.0
   2.05 0.002201  53.67   14.1
   2.07 0.002207  53.83   14.2
   2.08 0.002215  54.01   14.3
   2.09 0.002221  54.16   14.2
   2.10 0.002229  54.34   14.2
   2.11 0.002236  54.52   14.2
   2.12 0.002243  54.69   14.2
   2.13 0.002249  54.84   14.1
   2.14 0.002256  55.00   14.0
   2.15 0.002264  55.20   13.9
   2.17 0.002271  55.38   14.0
   2.18 0.002280  55.59   14.1
   2.19 0.002287  55.76   14.3
   2.20 0.002294  55.93   14.4
   2.21 0.002300  56.09   14.5
   2.22 0.002308  56.27   14.5
   2.23 0.002314  56.44   14.5
   2.24 0.002322  56.62   14.6
   2.26 0.002329  56.80   14.6
   2.27 0.002336  56.98   14.5
   2.28 0.002344  57.15   14.4
   2.29 0.002351  57.34   14.4
   2.30 0.002358  57.51   14.3
   2.31 0.002366  57.70   14.5
   2.32 0.002374  57.89   14.6
   2.33 0.002383  58.10   14.8
   2.35 0.002390  58.28   15.0
   2.36 0.002397  58.46   15.1
   2.37 0.002404  58.62   15.1
   2.38 0.002411  58.80   15.1
   2.39 0.002419  58.98   15.1
   2.40 0.002427  59.18   15.1
   2.41 0.002434  59.35   15.0
   2.42 0.002441  59.53   15.0
   2.44 0.002448  59.69   14.8
   2.45 0.002455  59.86   14.6
   2.46 0.002464  60.08   14.6
   2.47 0.002471  60.25   14.7
   2.48 0.002478  60.42   14.7
   2.49 0.002486  60.61   14.8
   2.50 0.002493  60.79   14.8
   2.51 0.002500  60.97   14.8
   2.53 0.002509  61.18   14.9
   2.54 0.002515  61.32   14.9
   2.55 0.002522  61.49   14.8
   2.56 0.002530  61.70   14.9
   2.57 0.002539  61.91   15.0
   2.58 0.002546  62.09   15.0
   2.59 0.002554  62.29   15.2
   2.60 0.002562  62.48   15.3
   2.62 0.002569  62.65   15.3
   2.63 0.002577  62.85   15.4
   2.64 0.002585  63.04   15.5
   2.65 0.002593  63.24   15.6
   2.66 0.002600  63.41   15.7
   2.67 0.002608  63.59   15.6
   2.68 0.002615  63.76   15.4
   2.69 0.002622  63.95   15.2
   2.71 0.002631  64.16   15.3
   2.72 0.002640  64.38   15.3
   2.73 0.002648  64.58   15.5
   2.74 0.002655  64.75   15.6
   2.75 0.002663  64.93   15.6
   2.76 0.002670  65.12   15.6
   2.77 0.002679  65.32   15.7
   2.78 0.002686  65.51   15.7
   2.80 0.002692  65.66   15.7
   2.81 0.002701  65.86   15.6
   2.82 0.002709  66.05   15.5
   2.83 0.002716  66.23   15.3
   2.84 0.002724  66.44   15.2
   2.85 0.002733  66.64   15.3
   2.86 0.002741  66.84   15.5
   2.87 0.002749  67.03   15.6
   2.89 0.002757  67.24   15.7
   2.90 0.002766  67.45   15.9
   2.91 0.002774  67.65   16.1
   2.92 0.002782  67.84   16.3
   2.93 0.002790  68.03   16.3
   2.94 0.002796  68.18   16.2
   2.95 0.002804  68.37   16.1
   2.96 0.002812  68.57   15.9
   2.97 0.002820  68.76   15.8
   2.99 0.002828  68.97   15.7
   3.00 0.002836  69.16   15.6
   3.01 0.002845  69.37   15.6
   3.02 0.002853  69.58   15.7
   3.03 0.002862  69.78   15.9
   3.04 0.002870  69.98   16.1
   3.05 0.002878  70.19   16.3
   3.06 0.002886  70.38   16.5
   3.08 0.002893  70.56   16.5
   3.09 0.002901  70.74   16.4
   3.10 0.002910  70.96   16.3
   3.11 0.002919  71.18   16.3
   3.12 0.002927  71.38   16.4
   3.13 0.002936  71.59   16.4
   3.14 0.002944  71.80   16.4
   3.16 0.002953  72.01   16.6
   3.17 0.002961  72.21   16.7
   3.18 0.002969  72.39   16.7
   3.19 0.002977  72.61   16.8
   3.20 0.002986  72.82   16.9
   3.21 0.002995  73.03   16.9
   3.22 0.003004  73.25   16.9
   3.23 0.003012  73.45   16.9
   3.25 0.003019  73.63   16.9
   3.26 0.003028  73.83   16.8
   3.27 0.003036  74.03   16.7
   3.28 0.003044  74.23   16.7
   3.29 0.003053  74.44   16.7
   3.30 0.003062  74.67   16.7
   3.31 0.003070  74.88   16.7
   3.32 0.003076  75.02   16.5
   3.33 0.003085  75.23   16.4
   3.35 0.003093  75.44   16.4
   3.36 0.003103  75.66   16.5
   3.37 0.003112  75.89   16.6
   3.38 0.003120  76.09   16.7
   3.39 0.003129  76.30   16.8
