Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   1.70 0.002943  71.78   12.7
   1.71 0.002951  71.96   13.3
   1.72 0.002957  72.12   13.3
   1.73 0.002965  72.31   13.5
   1.74 0.002972  72.47   13.7
   1.75 0.002981  72.69   14.0
   1.76 0.002988  72.87   14.2
   1.77 0.002996  73.06   14.8
   1.79 0.003003  73.24   15.1
   1.80 0.003012  73.46   15.1
   1.81 0.003021  73.68   15.3
   1.82 0.003029  73.87   15.6
   1.83 0.003035  74.02   15.7
   1.84 0.003044  74.23   15.9
   1.85 0.003052  74.42   15.9
   1.86 0.003058  74.58   15.8
   1.88 0.003065  74.75   15.6
   1.89 0.003070  74.87   15.3
   1.90 0.003078  75.07   15.0
   1.91 0.003087  75.27   14.7
   1.92 0.003093  75.42   14.4
   1.93 0.003101  75.61   14.3
   1.94 0.003107  75.77   14.2
   1.96 0.003114  75.93   14.1
   1.97 0.003119  76.06   13.9
   1.98 0.003124  76.19   13.6
   1.99 0.003132  76.39   13.5
   2.00 0.003139  76.55   13.5
   2.01 0.003149  76.79   13.7
   2.02 0.003155  76.95   13.6
   2.03 0.003110  75.83    9.6
   2.04 0.003166  77.20   10.3
   2.06 0.003173  77.37   10.9
   2.07 0.003179  77.53   11.6
   2.08 0.003186  77.69   12.3
   2.09 0.003191  77.82   12.9
   2.10 0.003197  77.95   13.3
   2.11 0.003203  78.11   13.7
   2.12 0.003208  78.24   14.1
   2.13 0.003215  78.41   14.5
   2.15 0.003220  78.52   15.2
   2.16 0.003225  78.66   15.8
   2.17 0.003231  78.80   11.8
   2.18 0.003235  78.89   11.5
   2.19 0.003239  79.00   11.1
   2.20 0.003244  79.11   10.8
   2.21 0.003250  79.26   10.6
   2.22 0.003254  79.36   10.3
   2.24 0.003258  79.44    9.9
   2.25 0.003261  79.52    9.5
   2.26 0.003265  79.62    9.1
   2.27 0.003270  79.75    9.0
   2.28 0.003277  79.91    8.9
   2.29 0.003278  79.94    8.7
   2.30 0.003281  80.01    8.5
   2.31 0.003283  80.07    8.2
   2.33 0.003291  80.25    8.1
   2.34 0.003296  80.38    8.1
   2.35 0.003301  80.50    8.4
   2.36 0.003307  80.64    8.7
   2.37 0.003312  80.76    9.0
   2.38 0.003317  80.89    9.2
   2.39 0.003322  81.01    9.4
   2.40 0.003327  81.14    9.7
   2.42 0.003331  81.23   10.1
   2.43 0.003318  80.90    8.9
   2.44 0.003322  81.02    7.7
   2.45 0.003328  81.15    6.5
   2.46 0.003333  81.27    5.8
   2.47 0.003336  81.36    5.3
   2.48 0.003341  81.47    4.9
   2.49 0.003345  81.58    4.9
   2.51 0.003350  81.68    5.2
   2.52 0.003351  81.73    5.5
   2.53 0.003356  81.85    6.2
   2.54 0.003361  81.95    7.2
   2.55 0.003365  82.07    8.5
   2.56 0.003370  82.19    8.4
   2.57 0.003375  82.31    8.4
   2.58 0.003381  82.44    8.5
   2.60 0.003385  82.56    8.8
   2.61 0.003389  82.66    8.9
   2.62 0.003393  82.75    9.0
   2.63 0.003398  82.86    9.2
   2.64 0.003402  82.96    9.3
