Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  17.10 0.004555 111.08    3.0
  17.11 0.004556 111.11    2.8
  17.12 0.004558 111.16    2.7
  17.13 0.004560 111.20    2.7
  17.14 0.004562 111.25    2.6
  17.15 0.004563 111.28    2.6
  17.17 0.004564 111.32    2.7
  17.18 0.004566 111.35    2.8
  17.19 0.004566 111.36    2.7
  17.20 0.004567 111.39    2.7
  17.21 0.004569 111.43    2.7
  17.22 0.004570 111.46    2.8
  17.23 0.004572 111.49    2.7
  17.24 0.004573 111.53    2.6
  17.25 0.004574 111.55    2.5
  17.27 0.004575 111.58    2.5
  17.28 0.004576 111.61    2.5
  17.29 0.004578 111.65    2.5
  17.30 0.004579 111.68    2.5
  17.31 0.004580 111.71    2.6
  17.32 0.004582 111.75    2.6
  17.33 0.004584 111.80    2.7
  17.35 0.004585 111.81    2.7
  17.36 0.004586 111.84    2.7
  17.37 0.004587 111.88    2.7
  17.38 0.004588 111.89    2.7
  17.39 0.004589 111.93    2.6
  17.40 0.004590 111.94    2.5
  17.41 0.004591 111.97    2.4
  17.42 0.004592 111.98    2.3
  17.44 0.004593 112.01    2.1
  17.45 0.004594 112.04    2.0
  17.46 0.004595 112.06    2.0
  17.47 0.004596 112.08    2.0
  17.48 0.004597 112.11    1.9
  17.49 0.004598 112.14    2.0
  17.50 0.004599 112.17    2.0
  17.51 0.004600 112.18    2.0
  17.52 0.004601 112.21    2.0
  17.54 0.004601 112.21    2.0
  17.55 0.004602 112.24    1.9
  17.56 0.004603 112.26    1.9
  17.57 0.004604 112.28    1.8
  17.58 0.004605 112.32    1.8
  17.59 0.004607 112.37    1.9
  17.60 0.004608 112.37    1.9
  17.62 0.004609 112.40    1.9
  17.63 0.004610 112.42    2.0
  17.64 0.004611 112.46    2.1
  17.65 0.004611 112.46    2.1
  17.66 0.004612 112.49    2.1
  17.67 0.004614 112.52    2.1
  17.68 0.004615 112.56    2.1
  17.69 0.004616 112.57    2.1
  17.71 0.004617 112.60    2.1
  17.72 0.004618 112.63    2.0
  17.73 0.004619 112.64    2.1
  17.74 0.004620 112.66    2.0
  17.75 0.004621 112.70    2.0
  17.76 0.004621 112.70    2.0
  17.77 0.004621 112.70    1.9
  17.78 0.004622 112.72    1.7
  17.79 0.004621 112.71    1.4
  17.81 0.004623 112.74    1.3
  17.82 0.004625 112.79    1.3
  17.83 0.004625 112.79    1.3
  17.84 0.004626 112.83    1.3
  17.85 0.004627 112.85    1.4
  17.86 0.004628 112.87    1.5
  17.87 0.004628 112.86    1.5
  17.89 0.004627 112.83    1.4
  17.90 0.004626 112.82    1.2
  17.91 0.004625 112.80    0.9
  17.92 0.004626 112.82    0.7
  17.93 0.004626 112.81    0.3
  17.94 0.004627 112.83    0.1
  17.95 0.004628 112.87    0.1
  17.96 0.004628 112.87    0.1
  17.98 0.004616 112.57   -0.8
  17.99 0.004552 111.01   -6.4
  18.00 0.004464 108.86  -17.7
  18.01 0.004405 107.42  -31.2
  18.02 0.004339 105.81  -46.7
  18.03 0.004196 102.32  -69.3
  18.04 0.004023  98.11  -99.3
  18.05 0.003879  94.60 -131.8
  18.06 0.003733  91.05 -165.1
  18.08 0.003598  87.74 -196.2
  18.09 0.003465  84.50 -223.1
  18.10 0.003333  81.28 -243.8
  18.11 0.003205  78.16 -257.4
  18.12 0.003078  75.06 -266.9
  18.13 0.002954  72.03 -273.2
  18.14 0.002833  69.08 -273.2
  18.16 0.002715  66.20 -266.2
  18.17 0.002597  63.33 -258.6
  18.18 0.002483  60.55 -253.1
  18.19 0.002371  57.82 -247.7
  18.20 0.002261  55.14 -243.0
  18.21 0.002153  52.50 -238.3
  18.22 0.002047  49.92 -233.6
  18.23 0.001944  47.40 -229.0
  18.25 0.001844  44.95 -224.4
  18.26 0.001744  42.53 -219.9
  18.27 0.001647  40.17 -215.5
  18.28 0.001553  37.86 -211.1
  18.29 0.001460  35.61 -206.7
  18.30 0.001370  33.40 -202.4
  18.31 0.001281  31.25 -198.0
  18.32 0.001196  29.15 -193.7
  18.33 0.001112  27.11 -189.3
  18.35 0.001031  25.15 -184.9
  18.36 0.000953  23.23 -180.4
  18.37 0.000881  21.48 -175.6
  18.38 0.000814  19.85 -170.1
  18.39 0.000753  18.35 -164.1
  18.40 0.000696  16.98 -157.2
  18.41 0.000645  15.74 -149.6
  18.43 0.000597  14.57 -141.5
  18.44 0.000550  13.42 -133.1
  18.45 0.000505  12.31 -124.7
  18.46 0.000459  11.20 -116.9
  18.47 0.000413  10.06 -109.9
  18.48 0.000365   8.91 -104.1
  18.49 0.000317   7.74  -99.8
  18.50 0.000268   6.54  -96.9
  18.52 0.000218   5.32  -95.4
  18.53 0.000167   4.07  -95.1
  18.54 0.000115   2.81  -95.7
  18.55 0.000064   1.57  -96.7
  18.56 0.000012   0.30  -97.9
  18.57 -.000040  -0.98  -99.3
  18.58 -.000093  -2.26 -100.6
  18.59 -.000146  -3.55 -101.8
  18.61 -.000198  -4.83 -102.7
  18.62 -.000250  -6.10 -103.5
  18.63 -.000302  -7.36 -103.9
  18.64 -.000354  -8.63 -104.2
  18.65 -.000405  -9.88 -104.3
  18.66 -.000456 -11.12 -104.2
  18.67 -.000507 -12.35 -104.0
  18.68 -.000556 -13.56 -103.5
  18.70 -.000606 -14.77 -102.9
  18.71 -.000655 -15.96 -102.2
  18.72 -.000703 -17.14 -101.4
  18.73 -.000751 -18.31 -100.6
  18.74 -.000797 -19.43  -99.6
  18.75 -.000844 -20.57  -98.5
  18.76 -.000890 -21.69  -97.4
  18.77 -.000935 -22.79  -96.3
  18.79 -.000979 -23.88  -95.1
  18.80 -.001022 -24.93  -93.9
  18.81 -.001066 -25.98  -92.6
  18.82 -.001108 -27.02  -91.3
  18.83 -.001150 -28.03  -90.0
  18.84 -.001191 -29.04  -88.7
  18.85 -.001232 -30.03  -87.4
  18.86 -.001272 -31.01  -86.2
  18.88 -.001311 -31.96  -84.9
  18.89 -.001350 -32.91  -83.6
  18.90 -.001388 -33.83  -82.3
  18.91 -.001425 -34.75  -81.1
  18.92 -.001462 -35.64  -79.9
  18.93 -.001498 -36.53  -78.6
  18.94 -.001534 -37.41  -77.4
  18.95 -.001569 -38.25  -76.2
  18.96 -.001603 -39.09  -74.9
  18.98 -.001637 -39.92  -73.7
  18.99 -.001671 -40.75  -72.6
  19.00 -.001704 -41.54  -71.4
  19.01 -.001735 -42.31  -70.2
  19.02 -.001768 -43.11  -69.0
  19.03 -.001799 -43.86  -67.9
  19.04 -.001830 -44.62  -66.8
  19.05 -.001860 -45.35  -65.7
  19.07 -.001890 -46.07  -64.7
  19.08 -.001919 -46.78  -63.6
  19.09 -.001948 -47.49  -62.6
  19.10 -.001976 -48.18  -61.5
  19.11 -.002004 -48.86  -60.5
  19.12 -.002031 -49.52  -59.5
  19.13 -.002058 -50.17  -58.5
  19.15 -.002084 -50.81  -57.5
  19.16 -.002110 -51.45  -56.5
  19.17 -.002136 -52.07  -55.6
  19.18 -.002161 -52.68  -54.6
  19.19 -.002185 -53.28  -53.7
  19.20 -.002210 -53.88  -52.8
  19.21 -.002233 -54.45  -51.9
  19.22 -.002256 -55.02  -51.0
  19.23 -.002280 -55.58  -50.1
  19.25 -.002302 -56.13  -49.3
  19.26 -.002325 -56.69  -48.5
  19.27 -.002347 -57.22  -47.7
  19.28 -.002368 -57.75  -46.9
  19.29 -.002390 -58.28  -46.2
  19.30 -.002412 -58.80  -45.5
  19.31 -.002432 -59.29  -44.8
  19.32 -.002452 -59.78  -44.1
  19.34 -.002472 -60.28  -43.5
  19.35 -.002492 -60.75  -42.8
  19.36 -.002511 -61.21  -42.0
  19.37 -.002531 -61.70  -41.4
  19.38 -.002550 -62.16  -40.7
  19.39 -.002568 -62.60  -40.1
  19.40 -.002586 -63.05  -39.5
  19.41 -.002604 -63.49  -38.8
  19.43 -.002621 -63.91  -38.2
  19.44 -.002639 -64.34  -37.6
  19.45 -.002656 -64.76  -37.1
  19.46 -.002673 -65.18  -36.5
  19.47 -.002690 -65.58  -36.0
  19.48 -.002706 -65.97  -35.4
  19.49 -.002722 -66.36  -34.8
  19.50 -.002738 -66.76  -34.2
  19.52 -.002754 -67.13  -33.7
  19.53 -.002769 -67.51  -33.2
  19.54 -.002784 -67.87  -32.7
  19.55 -.002799 -68.23  -32.2
  19.56 -.002813 -68.59  -31.6
  19.57 -.002827 -68.93  -31.1
  19.58 -.002843 -69.30  -30.7
  19.59 -.002856 -69.64  -30.2
  19.61 -.002869 -69.94  -29.7
  19.62 -.002883 -70.29  -29.3
  19.63 -.002896 -70.60  -28.7
  19.64 -.002909 -70.92  -28.3
  19.65 -.002922 -71.24  -27.8
  19.66 -.002935 -71.55  -27.4
  19.67 -.002948 -71.86  -27.0
  19.68 -.002959 -72.15  -26.5
  19.70 -.002971 -72.44  -26.1
  19.71 -.002984 -72.75  -25.7
  19.72 -.002995 -73.03  -25.4
  19.73 -.003007 -73.32  -25.1
  19.74 -.003018 -73.58  -24.6
  19.75 -.003030 -73.87  -24.3
  19.76 -.003041 -74.15  -24.0
  19.77 -.003052 -74.40  -23.6
  19.78 -.003062 -74.66  -23.2
  19.80 -.003073 -74.92  -22.9
  19.81 -.003084 -75.18  -22.6
  19.82 -.003094 -75.43  -22.2
  19.83 -.003104 -75.68  -21.8
  19.84 -.003115 -75.93  -21.6
  19.85 -.003124 -76.17  -21.3
  19.86 -.003134 -76.40  -21.0
  19.87 -.003144 -76.64  -20.6
  19.89 -.003153 -76.88  -20.4
  19.90 -.003163 -77.10  -20.1
  19.91 -.003172 -77.32  -19.8
  19.92 -.003181 -77.55  -19.6
  19.93 -.003190 -77.77  -19.3
  19.94 -.003198 -77.98  -19.0
  19.95 -.003207 -78.19  -18.7
  19.96 -.003216 -78.42  -18.4
  19.98 -.003225 -78.62  -18.2
  19.99 -.003233 -78.81  -18.0
  20.00 -.003241 -79.02  -17.7
  20.01 -.003250 -79.23  -17.5
  20.02 -.003257 -79.41  -17.2
  20.03 -.003265 -79.61  -17.0
  20.04 -.003274 -79.81  -16.8
  20.06 -.003281 -79.99  -16.6
  20.07 -.003288 -80.16  -16.3
  20.08 -.003296 -80.36  -16.1
  20.09 -.003303 -80.52  -15.8
  20.10 -.003311 -80.71  -15.6
  20.11 -.003317 -80.88  -15.4
  20.12 -.003325 -81.06  -15.2
  20.13 -.003332 -81.23  -14.9
  20.14 -.003338 -81.39  -14.8
  20.16 -.003345 -81.56  -14.5
  20.17 -.003352 -81.72  -14.3
  20.18 -.003358 -81.88  -14.1
  20.19 -.003365 -82.05  -14.0
  20.20 -.003371 -82.20  -13.8
  20.21 -.003378 -82.36  -13.6
  20.22 -.003384 -82.50  -13.4
  20.23 -.003390 -82.66  -13.2
  20.25 -.003397 -82.81  -13.0
  20.26 -.003402 -82.95  -12.9
  20.27 -.003408 -83.09  -12.7
  20.28 -.003414 -83.22  -12.5
  20.29 -.003420 -83.38  -12.3
  20.30 -.003425 -83.51  -12.1
  20.31 -.003431 -83.65  -11.9
  20.32 -.003437 -83.78  -11.8
  20.34 -.003442 -83.92  -11.6
  20.35 -.003447 -84.04  -11.5
  20.36 -.003452 -84.17  -11.3
  20.37 -.003458 -84.31  -11.2
  20.38 -.003463 -84.42  -11.0
  20.39 -.003468 -84.55  -10.9
  20.40 -.003473 -84.67  -10.7
  20.41 -.003478 -84.79  -10.5
  20.43 -.003483 -84.91  -10.4
  20.44 -.003488 -85.03  -10.3
  20.45 -.003492 -85.14  -10.1
  20.46 -.003497 -85.26  -10.0
  20.47 -.003502 -85.37   -9.9
